Date,Plant,Production_Line,Product,Planned_Units,Produced_Units,Defective_Units,Downtime_Minutes,Downtime_Reason,Shift,Overtime_Hours,Production_Cost
2025-09-27,Plant B,Line 1,Product A,919,782,36,107,Changeover,Evening,4.3,65295.34
2025-09-27,Plant D,Line 1,Product A,937,784,38,39,Quality Issue,Night,3.3,63857.62
2025-09-27,Plant D,Line 1,Product B,1039,859,44,86,Quality Issue,Morning,5.6,68510.68
2025-09-27,Plant D,Line 1,Product C,776,687,26,76,Material Shortage,Morning,5.1,74581.72
2025-09-27,Plant D,Line 1,Product C,806,695,21,32,Planned Maintenance,Evening,5.4,71091.62
2025-09-27,Plant D,Line 3,Product A,964,863,38,42,Machine Failure,Evening,2.6,73904.3
2025-09-27,Plant C,Line 3,Product D,1354,1281,36,56,Planned Maintenance,Night,1.9,75446.28
2025-09-27,Plant B,Line 1,Product E,1024,935,43,64,Machine Failure,Morning,4.7,79381.58
2025-09-27,Plant A,Line 4,Product D,1149,1092,39,51,Material Shortage,Morning,1.3,63989.75
2025-09-27,Plant D,Line 1,Product A,873,779,34,34,Material Shortage,Morning,7.8,67029.3
2025-09-28,Plant A,Line 1,Product B,1118,1085,42,76,Quality Issue,Evening,3.2,75528.51
2025-09-28,Plant C,Line 1,Product A,933,925,9,37,Power Failure,Morning,4.6,68707.78
2025-09-28,Plant A,Line 4,Product E,905,846,33,41,Machine Failure,Morning,2.4,69207.05
2025-09-28,Plant B,Line 2,Product E,972,898,38,64,Power Failure,Evening,0.1,74241.69
2025-09-28,Plant D,Line 4,Product B,1010,813,45,197,Machine Failure,Evening,3.9,66322.62
2025-09-28,Plant B,Line 1,Product B,1092,965,53,177,Machine Failure,Night,4.6,72488.92
2025-09-28,Plant C,Line 2,Product B,919,899,32,60,Machine Failure,Evening,0.8,58475.06
2025-09-28,Plant C,Line 2,Product D,1237,1171,49,17,Power Failure,Evening,0.0,65034.54
2025-09-28,Plant B,Line 2,Product A,851,737,28,85,Material Shortage,Morning,5.5,62561.17
2025-09-28,Plant D,Line 2,Product D,1213,1060,55,89,Power Failure,Morning,3.9,71229.45
2025-09-29,Plant C,Line 4,Product B,893,888,39,78,Planned Maintenance,Morning,6.1,63000.17
2025-09-29,Plant A,Line 1,Product D,1330,1224,45,64,Planned Maintenance,Night,4.5,76956.29
2025-09-29,Plant B,Line 1,Product A,982,866,37,77,Power Failure,Night,3.0,69144.01
2025-09-29,Plant D,Line 2,Product C,715,583,19,39,Material Shortage,Evening,3.5,63179.35
2025-09-29,Plant A,Line 2,Product C,654,618,16,30,Quality Issue,Evening,1.7,55023.71
2025-09-29,Plant A,Line 1,Product D,1314,1223,47,102,Planned Maintenance,Evening,4.2,77795.76
2025-09-29,Plant D,Line 1,Product A,885,730,36,81,Material Shortage,Evening,5.0,62608.48
2025-09-30,Plant D,Line 1,Product A,804,690,23,50,Power Failure,Evening,5.6,59157.35
2025-09-30,Plant C,Line 3,Product D,1325,1278,33,55,Machine Failure,Night,3.4,75710.14
2025-09-30,Plant A,Line 1,Product E,951,859,26,95,Machine Failure,Evening,3.9,69923.86
2025-09-30,Plant A,Line 3,Product D,1331,1229,50,52,Quality Issue,Morning,0.2,72488.82
2025-09-30,Plant A,Line 1,Product A,888,839,22,21,Material Shortage,Morning,4.5,62913.32
2025-09-30,Plant A,Line 2,Product D,1229,1139,50,59,Changeover,Night,0.7,65856.66
2025-09-30,Plant C,Line 4,Product B,1012,964,30,72,Quality Issue,Morning,2.3,62985.28
2025-09-30,Plant B,Line 3,Product D,1268,1102,58,111,Planned Maintenance,Evening,8.6,75504.79
2025-09-30,Plant C,Line 3,Product E,1023,1027,28,29,Power Failure,Night,3.0,79321.39
2025-09-30,Plant A,Line 4,Product C,636,549,14,65,Material Shortage,Morning,4.3,50703.72
2025-09-30,Plant C,Line 2,Product E,923,876,22,18,Material Shortage,Morning,3.2,68201.7
2025-09-30,Plant D,Line 4,Product C,622,525,18,47,Material Shortage,Night,1.2,53464.78
2025-09-30,Plant A,Line 3,Product A,947,904,35,122,Planned Maintenance,Evening,0.0,70191.29
2025-09-30,Plant A,Line 3,Product C,790,700,20,66,Changeover,Morning,3.7,64136.81
2025-09-30,Plant A,Line 1,Product C,790,740,17,30,Machine Failure,Morning,0.0,66209.35
2025-10-01,Plant B,Line 3,Product C,795,731,21,52,Material Shortage,Evening,7.7,73296.28
2025-10-01,Plant C,Line 4,Product A,797,783,19,46,Material Shortage,Morning,2.5,57878.37
2025-10-01,Plant D,Line 1,Product B,1131,961,53,119,Planned Maintenance,Morning,4.2,76927.5
2025-10-01,Plant A,Line 1,Product A,880,833,27,84,Power Failure,Night,2.7,63789.09
2025-10-01,Plant B,Line 1,Product A,948,885,40,44,Planned Maintenance,Morning,3.7,71470.94
2025-10-01,Plant D,Line 4,Product D,1096,902,57,150,Power Failure,Night,7.2,66364.66
2025-10-01,Plant C,Line 4,Product E,930,891,28,51,Power Failure,Evening,0.0,62558.03
2025-10-01,Plant C,Line 2,Product E,970,956,21,43,Power Failure,Evening,1.6,74477.72
2025-10-01,Plant A,Line 1,Product A,941,920,20,44,Machine Failure,Night,0.3,69092.09
2025-10-02,Plant C,Line 3,Product A,897,799,15,54,Changeover,Morning,5.6,62600.47
2025-10-02,Plant C,Line 3,Product B,1210,1161,28,11,Changeover,Night,5.0,79873.85
2025-10-02,Plant D,Line 1,Product C,688,599,11,34,Machine Failure,Morning,4.1,62730.7
2025-10-02,Plant C,Line 3,Product E,1074,1063,23,26,Quality Issue,Night,4.5,82238.85
2025-10-02,Plant A,Line 2,Product E,981,929,35,49,Planned Maintenance,Morning,3.9,76616.53
2025-10-03,Plant C,Line 4,Product E,920,892,27,57,Machine Failure,Evening,3.5,67450.83
2025-10-03,Plant A,Line 1,Product D,1210,1115,35,25,Changeover,Morning,3.3,68750.72
2025-10-03,Plant B,Line 3,Product D,1347,1219,68,52,Machine Failure,Evening,7.2,83374.4
2025-10-03,Plant B,Line 3,Product E,1101,950,53,138,Planned Maintenance,Evening,5.8,83983.99
2025-10-03,Plant B,Line 1,Product B,1170,976,47,72,Planned Maintenance,Evening,3.5,69498.08
2025-10-03,Plant A,Line 4,Product C,704,682,15,35,Power Failure,Morning,0.7,61338.24
2025-10-03,Plant D,Line 3,Product A,902,751,31,37,Machine Failure,Evening,6.0,66093.14
2025-10-03,Plant D,Line 4,Product A,838,647,39,106,Quality Issue,Evening,2.6,57480.33
2025-10-03,Plant D,Line 3,Product E,1109,1001,48,139,Machine Failure,Evening,6.0,93093.72
2025-10-04,Plant B,Line 1,Product A,905,825,28,25,Changeover,Morning,2.5,66847.83
2025-10-04,Plant C,Line 3,Product C,845,762,13,86,Changeover,Morning,3.4,67591.05
2025-10-04,Plant D,Line 4,Product B,985,789,38,183,Machine Failure,Morning,6.4,62870.01
2025-10-04,Plant B,Line 3,Product E,1199,1090,36,39,Power Failure,Evening,8.1,96145.79
2025-10-04,Plant D,Line 3,Product A,1011,865,52,92,Changeover,Morning,4.8,72488.85
2025-10-04,Plant D,Line 3,Product B,1143,967,54,120,Changeover,Night,6.7,76051.17
2025-10-04,Plant A,Line 3,Product E,1024,985,30,77,Changeover,Evening,4.2,79605.34
2025-10-04,Plant C,Line 2,Product B,1099,1065,24,27,Changeover,Night,4.2,70645.42
2025-10-04,Plant D,Line 1,Product C,782,670,28,54,Quality Issue,Morning,2.5,66020.36
2025-10-04,Plant A,Line 1,Product A,862,767,31,145,Changeover,Morning,2.2,61862.75
2025-10-04,Plant C,Line 2,Product E,924,880,28,33,Power Failure,Morning,1.9,66046.33
2025-10-04,Plant A,Line 2,Product E,939,841,28,41,Power Failure,Evening,5.1,72092.78
2025-10-04,Plant B,Line 3,Product A,990,859,30,110,Machine Failure,Evening,4.1,72847.8
2025-10-04,Plant B,Line 2,Product D,1183,1052,68,131,Planned Maintenance,Morning,2.0,67667.22
2025-10-05,Plant C,Line 2,Product E,936,917,25,37,Material Shortage,Night,4.4,69334.79
2025-10-05,Plant D,Line 3,Product C,764,618,25,70,Machine Failure,Morning,4.3,65412.44
2025-10-05,Plant B,Line 1,Product A,862,814,22,24,Material Shortage,Morning,5.2,66725.55
2025-10-05,Plant C,Line 3,Product E,1115,1074,24,17,Planned Maintenance,Morning,1.6,78029.3
2025-10-05,Plant B,Line 4,Product D,1169,980,53,181,Planned Maintenance,Night,6.0,70855.64
2025-10-05,Plant A,Line 3,Product E,1062,963,18,24,Machine Failure,Evening,7.8,80365.45
2025-10-05,Plant A,Line 4,Product E,841,697,24,84,Planned Maintenance,Night,4.9,60039.28
2025-10-05,Plant D,Line 2,Product E,985,844,47,82,Machine Failure,Evening,2.1,75364.21
2025-10-05,Plant A,Line 1,Product A,888,806,30,50,Power Failure,Evening,3.7,60525.83
2025-10-05,Plant C,Line 1,Product A,785,825,22,24,Quality Issue,Evening,4.1,62469.39
2025-10-05,Plant C,Line 2,Product C,771,677,12,24,Machine Failure,Night,5.1,62956.66
2025-10-06,Plant B,Line 1,Product C,717,613,21,55,Power Failure,Evening,6.1,63814.28
2025-10-06,Plant A,Line 1,Product D,1259,1185,63,67,Machine Failure,Evening,3.4,76106.5
2025-10-06,Plant D,Line 4,Product A,836,691,28,24,Material Shortage,Night,6.1,60093.88
2025-10-06,Plant C,Line 2,Product B,1010,1009,29,25,Material Shortage,Morning,2.6,68697.6
2025-10-06,Plant A,Line 1,Product B,1194,1052,38,41,Quality Issue,Evening,5.6,72102.79
2025-10-06,Plant C,Line 4,Product A,848,749,22,42,Machine Failure,Evening,5.4,55249.28
2025-10-06,Plant A,Line 1,Product C,817,756,20,34,Planned Maintenance,Evening,0.9,69617.78
2025-10-07,Plant B,Line 4,Product D,1218,1045,42,101,Machine Failure,Night,7.9,71574.31
2025-10-07,Plant A,Line 4,Product C,715,569,19,123,Planned Maintenance,Night,8.0,59806.79
2025-10-07,Plant C,Line 1,Product B,1159,1081,57,75,Planned Maintenance,Evening,3.1,70250.27
2025-10-07,Plant B,Line 2,Product A,803,704,39,142,Planned Maintenance,Morning,2.1,56532.98
2025-10-07,Plant B,Line 3,Product A,927,770,27,84,Machine Failure,Morning,5.9,65570.11
2025-10-07,Plant D,Line 4,Product B,1010,783,52,188,Changeover,Evening,2.8,62679.53
2025-10-07,Plant C,Line 4,Product C,725,682,15,50,Machine Failure,Evening,0.1,57486.16
2025-10-08,Plant B,Line 4,Product B,843,716,36,140,Power Failure,Night,5.6,57482.76
2025-10-08,Plant B,Line 2,Product A,855,800,35,24,Quality Issue,Morning,3.8,64765.26
2025-10-08,Plant D,Line 4,Product E,837,673,46,185,Planned Maintenance,Morning,8.6,68738.61
2025-10-08,Plant A,Line 4,Product B,1049,967,25,29,Quality Issue,Evening,5.9,68049.63
2025-10-08,Plant C,Line 4,Product C,725,673,23,44,Planned Maintenance,Morning,1.7,58305.16
2025-10-08,Plant C,Line 3,Product A,909,849,11,29,Planned Maintenance,Evening,0.9,60650.21
2025-10-08,Plant B,Line 2,Product E,986,902,36,29,Machine Failure,Morning,4.7,76199.08
2025-10-09,Plant C,Line 1,Product D,1204,1146,26,43,Machine Failure,Evening,2.9,69136.54
2025-10-09,Plant B,Line 4,Product D,1163,1040,52,45,Power Failure,Morning,8.2,73235.88
2025-10-09,Plant D,Line 4,Product D,1054,883,49,130,Material Shortage,Evening,2.4,58770.22
2025-10-09,Plant C,Line 1,Product B,1161,1137,32,32,Quality Issue,Evening,0.4,70957.12
2025-10-09,Plant A,Line 2,Product B,1005,951,33,47,Material Shortage,Evening,0.0,62346.45
2025-10-09,Plant B,Line 1,Product E,987,826,43,79,Planned Maintenance,Night,4.2,74403.21
2025-10-09,Plant C,Line 4,Product B,1028,981,30,63,Material Shortage,Morning,5.2,66041.21
2025-10-10,Plant C,Line 2,Product E,990,924,28,41,Planned Maintenance,Night,3.3,73126.59
2025-10-10,Plant B,Line 3,Product A,842,781,37,36,Material Shortage,Morning,0.9,62915.96
2025-10-10,Plant D,Line 4,Product A,884,824,33,16,Machine Failure,Morning,0.5,63151.01
2025-10-10,Plant A,Line 1,Product E,931,867,29,90,Machine Failure,Morning,4.0,71301.9
2025-10-10,Plant D,Line 1,Product B,1126,926,52,45,Material Shortage,Night,4.1,70226.45
2025-10-10,Plant A,Line 3,Product E,1089,957,46,89,Material Shortage,Evening,4.4,80022.35
2025-10-10,Plant A,Line 1,Product A,972,929,30,69,Power Failure,Night,6.1,70417.62
2025-10-10,Plant C,Line 3,Product C,795,838,10,5,Power Failure,Morning,1.9,73517.4
2025-10-10,Plant D,Line 3,Product D,1261,1139,61,52,Changeover,Night,2.4,74641.64
2025-10-10,Plant D,Line 3,Product A,949,816,40,81,Machine Failure,Evening,8.6,74365.49
2025-10-10,Plant A,Line 3,Product B,1192,1086,40,47,Changeover,Evening,7.8,76676.67
2025-10-10,Plant C,Line 2,Product E,966,920,22,39,Machine Failure,Evening,3.3,68826.46
2025-10-10,Plant D,Line 4,Product E,1015,826,46,175,Material Shortage,Evening,3.0,76292.1
2025-10-10,Plant C,Line 4,Product C,622,621,12,35,Material Shortage,Evening,2.7,57669.26
2025-10-10,Plant D,Line 3,Product D,1318,1105,61,141,Planned Maintenance,Morning,8.2,85122.03
2025-10-10,Plant D,Line 3,Product C,736,659,33,81,Material Shortage,Morning,5.7,72729.67
2025-10-10,Plant B,Line 4,Product B,939,805,41,70,Changeover,Morning,6.1,59667.39
2025-10-11,Plant B,Line 3,Product B,1224,1042,47,149,Machine Failure,Evening,8.3,81987.93
2025-10-11,Plant D,Line 4,Product C,632,511,22,100,Machine Failure,Morning,5.8,57263.12
2025-10-11,Plant C,Line 4,Product D,1204,1205,32,45,Material Shortage,Evening,1.6,71355.85
2025-10-11,Plant B,Line 1,Product C,774,673,22,75,Machine Failure,Morning,5.7,70090.07
2025-10-11,Plant B,Line 1,Product D,1245,1136,48,43,Machine Failure,Morning,3.6,73268.94
2025-10-11,Plant B,Line 1,Product A,889,834,39,43,Changeover,Evening,1.3,66027.61
2025-10-11,Plant D,Line 3,Product E,1031,910,44,61,Material Shortage,Evening,4.2,81946.89
2025-10-11,Plant B,Line 3,Product C,918,792,28,70,Machine Failure,Morning,4.9,79020.53
2025-10-11,Plant D,Line 3,Product B,1189,1009,43,76,Planned Maintenance,Night,2.9,77260.21
2025-10-12,Plant D,Line 2,Product B,1065,913,44,48,Planned Maintenance,Morning,7.5,71665.59
2025-10-12,Plant A,Line 1,Product D,1286,1238,48,5,Machine Failure,Evening,2.9,74482.04
2025-10-12,Plant D,Line 4,Product B,1063,964,50,71,Power Failure,Night,3.0,75287.15
2025-10-12,Plant B,Line 4,Product D,1079,984,47,48,Machine Failure,Evening,5.8,64932.23
2025-10-12,Plant D,Line 4,Product A,782,674,28,156,Changeover,Morning,2.8,58287.08
2025-10-12,Plant B,Line 4,Product A,780,660,25,82,Planned Maintenance,Morning,1.9,54568.75
2025-10-12,Plant B,Line 1,Product D,1176,1044,55,87,Machine Failure,Morning,1.6,64938.38
2025-10-12,Plant D,Line 2,Product D,1186,1058,45,33,Power Failure,Morning,4.0,72909.48
2025-10-12,Plant A,Line 1,Product C,768,682,14,54,Machine Failure,Morning,7.2,66750.24
2025-10-12,Plant B,Line 3,Product E,1142,1073,48,65,Changeover,Morning,2.1,88358.75
2025-10-12,Plant C,Line 4,Product D,1079,1034,44,45,Machine Failure,Night,3.9,63551.83
2025-10-13,Plant A,Line 4,Product D,1076,1027,27,38,Planned Maintenance,Evening,1.4,59615.39
2025-10-13,Plant B,Line 1,Product C,719,639,23,65,Changeover,Night,5.3,64678.67
2025-10-13,Plant B,Line 4,Product B,950,862,34,25,Power Failure,Evening,7.1,66093.47
2025-10-13,Plant C,Line 2,Product D,1172,1140,35,6,Planned Maintenance,Morning,4.2,66235.41
2025-10-13,Plant C,Line 4,Product B,926,909,28,37,Quality Issue,Evening,5.6,62436.78
2025-10-14,Plant C,Line 4,Product C,679,657,19,54,Changeover,Evening,3.2,60122.82
2025-10-14,Plant A,Line 3,Product B,1141,1027,44,89,Machine Failure,Morning,2.9,69486.62
2025-10-14,Plant A,Line 2,Product C,734,649,16,32,Changeover,Evening,2.1,60225.0
2025-10-14,Plant C,Line 1,Product C,714,620,10,41,Material Shortage,Evening,4.0,57360.62
2025-10-14,Plant A,Line 2,Product E,1043,1016,25,17,Planned Maintenance,Night,3.2,79431.59
2025-10-14,Plant A,Line 1,Product B,1046,1028,31,36,Machine Failure,Night,1.1,67106.27
2025-10-14,Plant D,Line 1,Product A,935,780,34,133,Changeover,Evening,8.1,69504.79
2025-10-14,Plant D,Line 1,Product D,1263,1088,62,75,Machine Failure,Night,3.7,76353.65
2025-10-14,Plant C,Line 2,Product E,882,839,29,42,Quality Issue,Evening,2.7,65126.17
2025-10-14,Plant B,Line 4,Product A,935,789,36,81,Planned Maintenance,Evening,4.4,66113.73
2025-10-14,Plant A,Line 2,Product C,769,705,8,77,Material Shortage,Night,4.4,67892.64
2025-10-15,Plant C,Line 3,Product A,943,923,17,34,Material Shortage,Morning,3.3,66575.45
2025-10-15,Plant D,Line 1,Product A,864,749,36,62,Quality Issue,Evening,5.0,64406.61
2025-10-15,Plant C,Line 3,Product D,1275,1313,52,65,Planned Maintenance,Evening,4.7,80333.1
2025-10-15,Plant D,Line 4,Product B,980,784,37,60,Machine Failure,Morning,5.3,62055.14
2025-10-15,Plant A,Line 4,Product B,1002,967,34,34,Material Shortage,Morning,0.0,61332.26
2025-10-15,Plant B,Line 2,Product B,1060,922,35,36,Changeover,Evening,6.3,69893.98
2025-10-15,Plant C,Line 3,Product B,1257,1204,27,88,Machine Failure,Morning,1.7,76350.72
2025-10-15,Plant A,Line 3,Product B,1225,1160,42,99,Changeover,Morning,4.5,80437.55
2025-10-15,Plant A,Line 2,Product A,861,770,10,24,Quality Issue,Morning,5.2,61649.58
2025-10-15,Plant B,Line 1,Product D,1254,1091,57,83,Changeover,Evening,6.9,75765.66
2025-10-15,Plant C,Line 2,Product A,801,755,18,75,Quality Issue,Morning,0.0,53206.17
2025-10-15,Plant D,Line 3,Product A,979,864,34,67,Changeover,Morning,3.4,72729.91
2025-10-15,Plant C,Line 1,Product B,1099,1087,43,36,Planned Maintenance,Evening,2.2,69178.72
2025-10-16,Plant C,Line 1,Product D,1237,1208,63,30,Power Failure,Evening,4.5,72884.43
2025-10-16,Plant A,Line 2,Product C,742,642,30,145,Power Failure,Evening,5.0,61267.95
2025-10-16,Plant A,Line 4,Product A,883,821,19,37,Planned Maintenance,Morning,3.7,63915.13
2025-10-16,Plant C,Line 4,Product B,981,958,31,32,Changeover,Evening,5.2,66440.55
2025-10-16,Plant A,Line 2,Product D,1139,1073,40,44,Machine Failure,Evening,0.4,65170.88
2025-10-16,Plant D,Line 1,Product E,1016,817,28,48,Planned Maintenance,Night,2.9,71906.04
2025-10-16,Plant D,Line 1,Product A,964,825,42,55,Power Failure,Evening,6.3,72355.85
2025-10-16,Plant D,Line 2,Product D,1158,1047,64,67,Machine Failure,Night,4.8,72630.09
2025-10-16,Plant B,Line 4,Product B,1018,911,49,44,Changeover,Night,3.8,69701.91
2025-10-16,Plant C,Line 1,Product B,1115,1099,28,20,Planned Maintenance,Morning,2.9,72040.62
2025-10-16,Plant C,Line 1,Product A,799,752,15,12,Planned Maintenance,Morning,0.9,53212.76
2025-10-16,Plant D,Line 3,Product B,1166,969,50,132,Machine Failure,Morning,5.3,75282.6
2025-10-16,Plant A,Line 1,Product C,792,731,26,63,Planned Maintenance,Evening,4.9,72136.55
2025-10-16,Plant C,Line 1,Product B,1220,1094,20,31,Planned Maintenance,Morning,5.7,76950.37
2025-10-17,Plant B,Line 3,Product B,1080,996,46,91,Machine Failure,Night,4.6,73670.19
2025-10-17,Plant B,Line 4,Product C,609,560,20,40,Changeover,Evening,5.4,59045.93
2025-10-17,Plant C,Line 1,Product E,964,889,21,89,Material Shortage,Morning,3.4,69899.04
2025-10-17,Plant C,Line 3,Product B,1126,1078,25,33,Planned Maintenance,Morning,0.3,69370.39
2025-10-17,Plant A,Line 1,Product D,1276,1187,48,53,Machine Failure,Evening,2.7,75060.75
2025-10-18,Plant C,Line 1,Product C,787,782,13,24,Power Failure,Evening,3.5,68684.59
2025-10-18,Plant B,Line 4,Product C,668,567,22,49,Changeover,Night,4.9,61372.27
2025-10-18,Plant C,Line 2,Product A,820,735,28,59,Planned Maintenance,Evening,2.9,54413.37
2025-10-18,Plant C,Line 4,Product D,1137,1149,35,24,Machine Failure,Evening,1.4,65863.45
2025-10-18,Plant C,Line 2,Product B,1012,950,22,18,Planned Maintenance,Morning,3.2,61988.45
2025-10-18,Plant A,Line 4,Product E,816,803,24,27,Changeover,Night,0.8,63940.87
2025-10-18,Plant A,Line 4,Product A,766,717,11,20,Changeover,Evening,3.4,53278.56
2025-10-18,Plant A,Line 2,Product E,931,876,32,92,Material Shortage,Night,0.0,69635.02
2025-10-19,Plant C,Line 4,Product C,664,571,11,79,Planned Maintenance,Evening,6.9,56499.89
2025-10-19,Plant A,Line 4,Product E,889,884,28,29,Planned Maintenance,Evening,4.0,71791.91
2025-10-19,Plant C,Line 4,Product B,926,852,21,11,Machine Failure,Night,0.0,55069.95
2025-10-19,Plant B,Line 2,Product B,1027,901,37,88,Machine Failure,Morning,6.0,69734.98
2025-10-19,Plant A,Line 3,Product E,991,916,29,68,Material Shortage,Morning,1.9,76262.6
2025-10-20,Plant D,Line 2,Product D,1200,996,68,109,Planned Maintenance,Morning,3.8,68012.07
2025-10-20,Plant B,Line 1,Product D,1303,1222,69,19,Machine Failure,Evening,0.8,76291.34
2025-10-20,Plant A,Line 2,Product E,957,863,32,40,Machine Failure,Night,7.0,73029.82
2025-10-20,Plant A,Line 1,Product B,1202,1138,29,47,Planned Maintenance,Morning,4.4,79122.59
2025-10-20,Plant A,Line 3,Product D,1255,1200,52,26,Power Failure,Evening,4.9,74328.57
2025-10-20,Plant C,Line 3,Product C,779,718,16,39,Machine Failure,Evening,3.3,63422.81
2025-10-20,Plant A,Line 1,Product C,722,619,13,59,Machine Failure,Night,5.8,60586.89
2025-10-20,Plant A,Line 3,Product D,1360,1289,44,18,Planned Maintenance,Evening,0.9,76024.5
2025-10-21,Plant A,Line 3,Product B,1091,1027,29,69,Quality Issue,Night,0.4,68235.24
2025-10-21,Plant C,Line 2,Product B,1148,1134,31,26,Changeover,Evening,1.1,73718.05
2025-10-21,Plant B,Line 4,Product B,927,710,44,223,Planned Maintenance,Evening,7.1,60149.11
2025-10-21,Plant A,Line 4,Product B,832,732,28,79,Planned Maintenance,Evening,6.7,53619.63
2025-10-21,Plant C,Line 2,Product B,1058,954,25,69,Material Shortage,Evening,5.4,68769.1
